mouseclick	Duration	hold	release
right	0.277756	0.712449	0.683652
right	0.867100	1.268858	0.222462
right	0.731946	1.466086	0.973436
right	0.149426	0.623571	0.501009
right	0.799109	0.822610	1.409029
right	0.151042	1.443686	0.101040
right	0.668333	0.919648	0.272716
right	0.411525	0.786811	1.511442
right	0.075630	0.832348	1.710957
right	0.052935	0.709991	1.257280
right	0.879181	0.709870	1.270350
right	0.094788	0.828758	0.717613
right	0.389071	0.898295	1.142428
right	0.021274	1.430567	1.920952
right	0.909409	0.569151	0.517374
right	0.381810	0.717329	1.289397
right	0.966973	1.371325	0.763746
right	0.959991	0.626075	0.674032
right	0.437822	0.551789	0.468200
right	0.838508	0.764028	0.950648
right	0.084902	0.757056	0.576141
right	0.306026	0.587101	1.597391
right	0.608360	0.983492	0.412725
right	0.516078	1.485196	1.471859
right	0.756390	1.462637	0.841084
right	0.300837	0.984121	1.105862
right	0.329069	0.970572	1.689551
right	0.891676	0.756160	0.759564
right	0.266856	1.249672	0.433699
right	0.864086	1.484647	1.007995
right	0.426527	0.603257	1.651185
right	0.102951	1.342770	0.563699
right	0.155446	1.215131	0.837436
right	0.415695	1.083841	1.787937
right	0.219969	1.215236	1.268400
right	0.881046	0.512876	0.613193
right	0.704403	1.013849	1.278485
right	0.947732	0.668727	1.740045
right	0.137136	1.445170	0.436844
right	0.474073	0.562599	1.835873
right	0.859131	0.796349	0.224760
right	0.434957	0.935206	0.977387
right	0.932430	1.171990	0.107514
right	0.452242	0.766018	1.413715
right	0.985307	0.645809	0.653738
right	0.405736	1.289615	1.435683
right	0.911174	1.488366	0.928349
right	0.727810	1.216786	1.730166
right	0.721684	1.072385	0.927825
right	0.745386	1.423088	1.770762
right	0.445908	1.122295	1.329334
right	0.558119	1.048174	0.954510
right	0.279413	1.253258	1.128768
right	0.401716	0.864555	0.544114
right	0.407326	0.724071	0.322336
right	0.381194	1.319334	1.361200
right	0.767564	0.890692	0.550632
right	0.992378	1.322363	0.663905
right	0.109324	1.050904	0.141014
right	0.348210	1.033655	0.704833
right	0.773407	1.033863	1.030609
right	0.187444	0.521347	0.574813
right	0.436661	0.818620	0.123550
right	0.722562	1.023498	0.689218
right	0.604361	1.375996	1.600485
right	0.971088	1.287509	1.502620
right	0.051528	0.820056	1.055165
right	0.071335	1.064318	1.104370
right	0.796071	1.108873	1.199360
right	0.989794	1.380913	0.652268
right	0.307935	1.080518	0.731548
right	0.921319	1.450644	1.781410
right	0.072983	0.849944	0.283616
right	0.225534	1.336257	0.336725
right	0.066278	0.880642	1.347055
right	0.567857	0.548224	1.801409
right	0.515998	0.520605	1.718471
right	0.641520	1.047972	1.760026
right	0.079492	0.817068	1.674925
right	0.632225	0.599466	0.624430
right	0.574043	0.805116	1.132241
right	0.531582	0.905260	0.396590
right	0.531442	0.628090	1.154509
right	0.516906	0.966760	1.316198
right	0.380248	1.333498	1.044221
right	0.822282	1.039782	1.090124
right	0.861749	1.154353	0.985650
right	0.350258	1.299323	0.524552
right	0.267283	1.259829	1.674367
right	0.652273	0.649179	1.041190
right	0.340131	1.363738	1.880488
right	0.879167	0.766834	1.302905
right	0.647096	0.568202	1.652679
right	0.268023	0.538656	1.562426
right	0.515593	1.206567	0.912580
right	0.285970	1.009409	1.385503
right	0.731087	1.043043	1.061059
right	0.827038	1.245813	0.242841
right	0.880790	1.098076	0.965503
right	0.144353	1.361343	1.829781
right	0.226430	1.330683	0.352276
right	0.512268	0.734594	1.348411
right	0.910210	1.343109	0.603497
right	0.117728	1.231299	0.295149
right	0.649735	1.319207	0.967232
right	0.336271	0.584375	1.127133
right	0.945678	0.578600	0.926616
right	0.387744	0.515327	1.007405
right	0.220645	1.338039	0.670613
right	0.908722	0.846819	1.972236
right	0.334297	0.853702	0.888884
right	0.255577	1.344840	1.226099
right	0.725271	1.256874	1.389146
right	0.340998	0.897181	1.903384
right	0.009191	0.605903	1.331781
right	0.772197	0.772769	0.406481
right	0.621851	0.700804	1.435774
right	0.732457	1.390276	0.491809
right	0.026095	1.480907	1.157393
right	0.368237	1.281269	0.587287
right	0.802050	0.516038	1.481698
right	0.022043	1.128195	0.702237
right	0.383580	0.894576	1.902826
right	0.639205	0.929617	0.952456
right	0.282972	0.822351	1.291603
right	0.011179	0.735270	0.539027
right	0.005308	1.262566	1.663589
right	0.772474	1.192748	0.964227
right	0.625173	1.411111	0.272591
right	0.011993	0.653189	0.747446
right	0.002912	0.939339	0.242270
right	0.207039	1.016912	1.383769
right	0.775198	1.494951	0.972954
right	0.438919	0.695056	1.993286
right	0.281725	1.127567	1.085671
right	0.425725	1.109661	1.045273
right	0.651138	1.274253	1.998995
right	0.211467	0.553865	0.270190
right	0.866873	0.621443	1.348333
right	0.387260	0.860954	0.518974
right	0.198536	1.406339	1.708884
right	0.737562	1.434419	1.730860
right	0.046081	1.326607	1.667181
right	0.306958	1.468687	1.417511
right	0.677611	0.527158	1.139137
right	0.659933	0.939142	1.969111
right	0.373032	1.214216	1.878271
right	0.751760	0.784083	0.314219
right	0.814995	0.594994	1.042037
right	0.703022	1.405654	1.720119
right	0.142285	1.347315	0.629469
right	0.699842	1.131140	0.235444
right	0.881934	1.222463	0.861909
right	0.553617	1.154493	1.538315
right	0.806607	0.786330	0.194673
right	0.785919	1.473799	0.818368
right	0.227548	0.818054	1.190177
right	0.975885	0.895873	1.298456
right	0.452794	0.965464	0.398125
right	0.000117	0.740791	1.801217
right	0.172732	0.776166	1.856345
right	0.407742	1.216207	1.446138
right	0.609544	1.316787	1.181919
right	0.141200	0.634360	1.485865
right	0.923681	0.611582	1.423132
right	0.042756	0.558399	1.842078
right	0.548451	0.548509	0.740881
right	0.467230	1.383317	0.399658
right	0.347276	1.326530	0.815759
right	0.420412	1.072542	1.952753
right	0.117587	0.860738	1.946185
right	0.180963	0.833519	1.682093
right	0.953313	1.182933	1.506770
right	0.075212	1.387825	1.319441
right	0.254242	1.411283	0.970447
right	0.146104	1.329172	0.379327
right	0.510246	0.768260	0.536973
right	0.451566	1.322282	1.042773
right	0.855935	0.682840	0.273964
right	0.358314	0.816484	1.632864
right	0.372310	0.863059	0.903740
right	0.197379	0.610235	0.638415
right	0.603322	1.350798	1.413705
right	0.670529	0.959031	0.415591
right	0.943451	1.163787	1.458002
right	0.315518	0.541091	0.749468
right	0.334990	1.315614	1.533635
right	0.969645	0.687141	0.382881
right	0.883317	0.842536	0.476220
right	0.738475	0.728189	0.353248
right	0.714039	0.837703	1.422409
right	0.381579	1.143901	1.533416
right	0.267727	0.831898	0.496774
right	0.633294	0.624482	0.646661
right	0.383566	0.752058	1.529059
right	0.282022	0.656432	0.687960
right	0.791647	0.653333	0.551241
right	0.242286	1.493799	0.797407
right	0.586895	0.780948	0.798450
right	0.689779	0.573977	0.770997
right	0.341166	1.493173	0.971697
right	0.830323	1.046738	0.951414
right	0.836929	0.622596	1.629753
right	0.032457	1.123974	0.949976
right	0.405452	0.629127	1.838947
right	0.468895	0.755329	1.566567
right	0.983255	0.571879	1.019440
right	0.310813	0.851846	1.328777
right	0.733005	1.058609	1.289140
right	0.116998	0.892433	1.702333
right	0.111101	1.356899	1.218749
right	0.649922	0.568973	1.880681
right	0.631137	1.007375	1.100990
right	0.999554	0.989364	0.627466
right	0.964264	1.318687	1.709217
right	0.831618	0.843625	1.159680
right	0.969574	0.644679	0.670414
right	0.224979	0.644377	0.176514
right	0.398473	1.159721	0.719745
right	0.974513	1.371101	0.512133
right	0.314115	1.091011	0.845845
right	0.196702	0.777847	0.743924
right	0.654748	1.101814	1.872174
right	0.025798	0.800977	1.138446
right	0.227019	1.303416	1.011921
right	0.446317	0.643645	1.057543
right	0.147756	0.866051	0.974283
right	0.041182	0.575090	1.018825
right	0.740867	0.882934	1.164276
right	0.703479	0.513119	1.835036
right	0.734399	1.127809	1.943351
right	0.374167	1.270425	1.679713
right	0.215454	0.860947	1.927048
right	0.862494	1.429557	1.368444
right	0.551010	0.624133	0.876260
right	0.065735	0.942853	0.348435
right	0.548320	1.159111	1.428060
right	0.987980	1.095262	1.902734
right	0.021861	1.488486	1.290532
right	0.435250	0.542726	1.362618
right	0.566204	0.542790	1.615943
right	0.319571	0.821387	0.748408
right	0.613459	0.990271	0.798506
right	0.947598	0.657420	1.688801
right	0.015399	1.086923	0.915096
right	0.810562	1.238572	0.700107
right	0.477348	1.459106	1.095405
right	0.518989	1.223789	0.790446
right	0.678876	0.807048	1.276352
right	0.888767	0.693274	1.760017
right	0.858099	1.462475	0.988749
right	0.608429	0.521551	1.710212
right	0.287090	0.662115	0.728499
right	0.256562	0.874906	0.323450
right	0.590942	0.913773	1.017056
right	0.465137	1.013298	0.215786
right	0.276500	0.965725	0.367813
right	0.665469	0.929703	0.397615
right	0.131020	1.150880	1.141972
right	0.584450	1.318908	0.478249
right	0.717204	1.181867	1.099471
right	0.139173	1.208947	1.060130
right	0.499296	0.606926	0.796432
right	0.443107	1.370377	1.547330
right	0.325113	0.824485	1.924819
right	0.266637	1.133845	1.965093
right	0.456219	0.933533	0.143719
right	0.299975	0.739349	0.133239
right	0.189787	1.373810	1.650879
right	0.358653	0.754175	1.346169
right	0.886930	0.612555	0.889723
right	0.950921	0.852853	0.677475
right	0.488046	0.918170	1.741398
right	0.935715	1.272117	1.319929
right	0.555481	1.032013	1.080486
right	0.040090	1.389321	1.146892
right	0.440110	0.607369	1.472688
right	0.991335	0.883471	1.625260
right	0.865124	1.203139	0.422031
right	0.735144	1.484055	1.517366
right	0.612172	0.807681	0.955678
right	0.542947	1.469927	1.611395
right	0.657595	0.717944	0.213137
right	0.811012	1.363480	1.266767
right	0.789394	1.155924	0.890032
right	0.938571	1.268963	0.515903
right	0.922126	1.036680	0.371606
right	0.288606	1.475616	1.576826
right	0.763404	1.355548	0.140678
right	0.053027	1.131206	0.417163
right	0.913228	0.841260	0.314673
right	0.169780	1.145445	1.255136
right	0.325686	1.386869	0.692517
right	0.774028	0.501762	0.236737
right	0.665565	0.771070	1.079559
right	0.222651	0.897150	1.912394
right	0.238592	1.270922	1.009043
right	0.410929	0.857849	1.987317
right	0.987394	0.582933	0.460559
right	0.238825	0.885647	0.806184
right	0.192178	0.773222	0.938677
right	0.566629	0.501252	0.955301
right	0.560334	0.795403	1.558979
right	0.763914	0.519643	1.546719
right	0.656612	0.899574	0.329373
right	0.229263	1.436416	1.198685
right	0.934328	1.493361	0.816174
right	0.426012	0.980950	0.830727
right	0.765575	0.590055	0.325855
right	0.833534	0.547465	0.748865
right	0.452094	0.591747	0.204406
right	0.614438	0.999733	1.504801
right	0.182089	1.112144	1.415959
right	0.069950	1.357391	1.577370
right	0.618482	0.526248	0.676506
right	0.905517	0.644414	1.766564
right	0.395467	0.652836	1.258759
right	0.796062	0.638248	1.492544
right	0.202488	1.196941	1.400353
right	0.443906	0.615391	0.955800
right	0.909694	0.539214	1.798760
right	0.290921	1.496046	1.527762
right	0.630634	1.072475	1.710186
right	0.942663	0.882990	1.220618
right	0.179461	0.813138	0.218138
right	0.499866	1.263337	1.692532
right	0.514397	1.225825	0.960902
right	0.175480	1.170289	1.875073
right	0.219046	1.100570	1.451610
right	0.844803	1.260961	0.706753
right	0.890107	1.167899	1.193728
right	0.657041	0.554783	1.907002
right	0.660332	0.824299	1.583153
right	0.688339	1.197310	1.780639
right	0.623265	1.432618	1.679207
right	0.474849	0.525842	1.285702
right	0.807028	0.520297	1.892485
right	0.996122	0.884831	0.353760
right	0.016501	0.874928	0.361528
right	0.678348	1.018514	1.378695
right	0.978341	0.560147	1.990759
right	0.515116	0.849735	1.674561
right	0.828941	0.720087	1.532256
right	0.133871	1.399677	0.603895
right	0.114909	0.920987	1.894003
right	0.415775	1.220730	0.957561
right	0.158564	0.690909	0.267387
right	0.823414	0.625658	1.202182
right	0.649212	1.302735	1.754625
right	0.066952	0.902640	1.681730
right	0.697197	1.133903	0.658738
right	0.213013	0.884889	0.920214
right	0.991867	1.351233	0.770028
right	0.777964	1.306768	1.995598
right	0.514393	1.252312	1.020010
right	0.726118	1.378102	1.268355
right	0.023644	0.940452	0.609120
right	0.506047	0.719452	1.993938
right	0.678064	0.966897	0.737541
right	0.763565	1.349695	0.503039
right	0.989420	1.206969	0.330550
right	0.043838	0.612672	1.347225
right	0.846298	1.025585	1.202190
right	0.412438	1.325912	1.202192
right	0.644209	0.881661	0.971825
right	0.124912	1.173213	1.335769
right	0.769493	1.313002	1.358897
right	0.136496	0.650124	1.583645
right	0.908219	1.431921	1.717428
right	0.202430	0.670369	0.200333
right	0.892858	0.831331	1.187774
right	0.988887	1.228093	0.143509
right	0.518080	0.587514	0.396797
right	0.629271	0.898907	0.846823
right	0.643693	1.316793	0.664340
right	0.529800	1.231136	0.676898
right	0.580382	0.523205	0.347341
right	0.380256	1.182784	1.947032
right	0.435620	0.985861	0.186521
right	0.993390	0.807114	1.703013
right	0.549223	0.987141	0.764558
right	0.004788	1.199574	0.915992
right	0.976550	0.517756	1.944949
right	0.748707	0.584248	0.901963
right	0.057404	1.105084	1.853252
right	0.356989	1.441598	1.951717
right	0.388752	0.840601	1.273590
right	0.953330	0.586440	1.087116
right	0.752754	1.192839	1.636983
right	0.741938	0.552579	0.816126
right	0.387710	0.768964	1.457002
right	0.390189	0.511697	1.372236
right	0.699918	1.215291	1.596937
right	0.256338	1.176982	0.882391
right	0.518344	0.787370	0.277326
right	0.865441	0.532868	0.565888
right	0.516979	0.819982	1.677595
right	0.686464	0.775382	1.113395
right	0.735465	0.772598	1.122060
right	0.003070	0.832341	0.314072
right	0.200591	1.134360	1.282666
right	0.819700	1.281526	0.344962
right	0.967594	1.340899	1.491829
right	0.640877	0.942466	0.554761
right	0.518063	1.194320	1.810302
right	0.423615	0.558705	1.862057
right	0.352873	1.049866	0.111905
right	0.310702	1.121731	1.743884
right	0.567939	0.621503	1.629113
right	0.686404	0.507754	0.168861
right	0.090631	1.348396	0.117158
right	0.535557	0.656213	0.644381
right	0.134255	0.607147	1.255870
right	0.219449	0.722398	1.841234
right	0.879864	0.514127	0.284630
right	0.706298	0.812692	1.147929
right	0.777480	1.227602	1.348038
right	0.361353	1.057443	1.613790
right	0.733206	1.139864	0.249963
right	0.519264	1.325549	1.725926
right	0.885074	0.659433	1.960222
right	0.216288	1.142412	0.948821
right	0.873953	0.868898	1.129923
right	0.052883	1.021001	0.211061
right	0.027246	0.852058	1.024085
right	0.555989	1.458416	0.351063
right	0.021399	0.752861	0.912193
right	0.286986	0.966614	0.265410
right	0.500093	1.032587	1.049257
right	0.476650	0.916110	0.504200
right	0.161940	0.759382	0.206269
right	0.538486	1.263626	0.115685
right	0.428293	0.584134	0.967398
right	0.799126	1.094255	1.096064
right	0.965299	0.615131	1.289694
right	0.076513	0.783481	1.760162
right	0.083376	0.771741	1.193414
right	0.567122	0.756645	1.108807
right	0.954169	1.173978	0.554493
right	0.348191	1.290715	0.985623
right	0.015759	0.924502	1.659854
right	0.323793	0.569153	0.739916
right	0.877548	1.451093	1.001515
right	0.789732	0.670804	1.380663
right	0.119232	0.920227	1.027113
right	0.882028	1.199909	1.319109
right	0.562329	1.393501	0.483508
right	0.452642	0.751014	0.112406
right	0.821893	1.196800	1.916240
right	0.201961	1.485886	0.212741
right	0.126957	1.028571	1.086429
right	0.608553	1.095736	0.697770
right	0.917531	1.470771	1.275928
right	0.314061	0.634014	1.243137
right	0.259918	0.613002	1.510210
right	0.974998	1.138223	1.684146
right	0.242517	0.764156	0.221937
right	0.252154	0.778139	0.434163
right	0.197436	0.926624	0.568523
right	0.049173	1.097391	0.633864
right	0.359069	0.801389	1.437006
right	0.441265	1.415781	0.843699
right	0.187966	0.945296	1.439055
right	0.044117	0.726687	1.743797
right	0.134602	1.398203	1.049983
right	0.010236	0.759901	0.418057
right	0.291552	0.556249	1.293420
right	0.540813	0.789842	1.551647
right	0.361884	0.639003	0.870744
right	0.458630	1.285837	0.641284
right	0.010884	0.996901	1.463252
right	0.365476	1.345794	1.247491
right	0.660666	1.086505	1.129847
right	0.392194	1.468677	0.715369
right	0.052641	1.072294	1.696486
right	0.921298	1.040799	1.420274
right	0.999057	0.997079	1.062542
right	0.904797	0.880692	1.063300
right	0.504326	1.026551	1.291117
right	0.475221	1.184174	0.465577
right	0.544707	1.417703	0.252090
right	0.557201	0.504108	1.426708
right	0.136171	1.123869	1.956830
right	0.150274	0.758238	1.539798
right	0.051809	0.834577	1.296484
right	0.577889	0.598382	1.917938
right	0.479529	1.322262	1.812144
right	0.932785	0.758553	1.238625
right	0.905360	0.697508	0.233087
right	0.878416	1.061203	1.075730
right	0.780347	0.595745	1.939613
right	0.222000	1.187387	0.581958
right	0.986627	1.194754	0.993356
right	0.080580	0.510679	0.818175
right	0.248843	1.268152	0.339812
right	0.829914	0.968348	1.813650
right	0.495582	1.224270	0.477089
right	0.868430	1.272517	0.866491
right	0.264594	1.360323	1.308636
right	0.046383	1.032432	0.409026
right	0.679729	1.495148	0.326435
right	0.280399	0.587221	0.849888
right	0.907233	0.848391	1.163504
right	0.575664	1.173776	1.258250
right	0.669608	1.282731	0.502500
right	0.647748	1.278041	0.321952
right	0.467729	1.469304	1.907120
right	0.898202	1.456864	1.227228
right	0.939608	0.991771	1.601175
right	0.110140	0.565876	1.163768
right	0.903857	1.091124	1.897030
right	0.003945	1.492968	0.150405
right	0.557796	0.594506	1.123140
right	0.928904	1.483336	0.179415
right	0.792252	1.203090	1.374135
right	0.719856	0.922009	0.753128
right	0.333552	1.076898	0.400935
right	0.324823	0.658378	1.186580
right	0.164125	1.362081	0.555799
right	0.109966	0.828650	1.311929
right	0.209568	1.118598	1.828387
right	0.846336	1.203288	0.425512
right	0.988908	1.173320	0.190192
right	0.322377	0.875055	0.959886
right	0.550580	0.724889	0.283767
right	0.812765	0.557794	0.117375
right	0.666312	0.962942	0.455124
right	0.145554	1.271607	0.743755
right	0.405297	1.271041	0.587874
right	0.407276	1.349458	1.828043
right	0.282440	0.509761	0.226706
right	0.727133	0.769305	1.205679
right	0.643136	1.459260	0.108924
right	0.453195	1.108134	1.105604
right	0.740786	1.331137	1.996832
right	0.899838	0.608566	0.452002
right	0.766575	0.823174	1.191083
right	0.393490	0.868350	0.532607
right	0.076696	0.558042	0.150970
right	0.765306	1.192922	0.747419
right	0.335519	0.502387	0.925103
right	0.264604	0.706919	0.171607
